dataset,left_side,right_side,threshold_value,adversarial_min,adversarial_max,adversarial_mean,adversarial_median,adversarial_stddev,advmod_min,advmod_max,advmod_mean,advmod_median,advmod_stddev
mnist,6.0,9.0,0.12,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.13,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.13999999999999999,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.14999999999999997,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.15999999999999998,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.16999999999999998,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.17999999999999997,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,6.0,9.0,0.18999999999999995,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415,0.800777018070221,1.0,0.9937742948532104,1.0,0.034663330763578415
mnist,8.0,1.0,0.1,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9989018440246582,0.9999995231628418,0.9999376535415649,0.9999886155128479,0.0001912115403683856
mnist,8.0,1.0,0.11,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9989137649536133,0.9999994039535522,0.9999358654022217,0.9999879598617554,0.0001898306654766202
mnist,8.0,1.0,0.12,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.998729407787323,0.9999995231628418,0.999925971031189,0.9999863505363464,0.0002223306946689263
mnist,8.0,1.0,0.13,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9986477494239807,0.9999994039535522,0.9999167919158936,0.9999845027923584,0.0002380663063377142
mnist,8.0,1.0,0.13999999999999999,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9985004663467407,0.9999992847442627,0.9999098181724548,0.9999836087226868,0.0002633066615089774
mnist,8.0,1.0,0.14999999999999997,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9985522627830505,0.9999992847442627,0.9999102354049683,0.9999820590019226,0.00025396549608558416
mnist,8.0,1.0,0.15999999999999998,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.997799813747406,0.999998927116394,0.9998674392700195,0.9999774098396301,0.0003850224311463535
mnist,8.0,1.0,0.16999999999999998,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9974448680877686,0.9999986886978149,0.9998562335968018,0.9999765753746033,0.00044424855150282383
mnist,8.0,1.0,0.17999999999999997,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9975219368934631,0.9999985694885254,0.9998541474342346,0.9999751448631287,0.0004320198204368353
mnist,8.0,1.0,0.18999999999999995,0.6925428509712219,0.9999998807907104,0.9791707992553711,0.9998043775558472,0.06291154772043228,0.9968931674957275,0.9999983310699463,0.9998221397399902,0.9999695420265198,0.0005407390417531133
