dataset,left_side,right_side,threshold_value,adversarial_min,adversarial_max,adversarial_mean,adversarial_median,adversarial_stddev,advmod_min,advmod_max,advmod_mean,advmod_median,advmod_stddev
cifar10,1.0,2.0,0.11,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7351704239845276,0.9506779313087463,0.8370113372802734,0.8349635601043701,0.0494125597178936
cifar10,1.0,2.0,0.12,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.723872184753418,0.9487035870552063,0.8298449516296387,0.828227162361145,0.0500425286591053
cifar10,1.0,2.0,0.13,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7218415141105652,0.9489317536354065,0.8289834260940552,0.8289148807525635,0.050113338977098465
cifar10,1.0,2.0,0.13999999999999999,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.717706024646759,0.9499140977859497,0.8289101123809814,0.8292409777641296,0.050994668155908585
cifar10,1.0,2.0,0.14999999999999997,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.716509997844696,0.9501117467880249,0.8308511972427368,0.8327652812004089,0.05156437307596207
cifar10,1.0,2.0,0.15999999999999998,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7244613766670227,0.9507182240486145,0.8339270353317261,0.8364973068237305,0.05062347277998924
cifar10,1.0,2.0,0.16999999999999998,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7278638482093811,0.9539764523506165,0.8398239016532898,0.8438196182250977,0.050283730030059814
cifar10,1.0,2.0,0.17999999999999997,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7307496666908264,0.9544147253036499,0.8432023525238037,0.8487147092819214,0.049216002225875854
cifar10,1.0,2.0,0.18999999999999995,0.030660398304462433,0.9318404197692871,0.42275190353393555,0.54918372631073,0.2953990399837494,0.7351120710372925,0.954936146736145,0.8449321389198303,0.8499206304550171,0.04816656559705734
cifar10,1.0,4.0,0.13,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,9.54909218364719e-09,0.9341474771499634,0.35522162914276123,0.24558009207248688,0.35845527052879333
cifar10,1.0,4.0,0.13999999999999999,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,1.4378725765595846e-08,0.9440146684646606,0.3900734782218933,0.38365837931632996,0.36729493737220764
cifar10,1.0,4.0,0.14999999999999997,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,2.399341347825157e-08,0.9530436396598816,0.42650866508483887,0.5648654103279114,0.37486737966537476
cifar10,1.0,4.0,0.15999999999999998,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,4.788445195913482e-08,0.9557153582572937,0.4568113088607788,0.6170576810836792,0.3741578161716461
cifar10,1.0,4.0,0.16999999999999998,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,1.688082278406e-07,0.965890109539032,0.5377330780029297,0.7136267423629761,0.3735828697681427
cifar10,1.0,4.0,0.17999999999999997,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,2.9468705520230287e-07,0.9720699787139893,0.5714287757873535,0.7466679811477661,0.37427645921707153
cifar10,1.0,4.0,0.18999999999999995,9.518797128293954e-07,0.9142929911613464,0.33346349000930786,0.2574286460876465,0.3293406069278717,4.4301759771769866e-07,0.9732945561408997,0.6011807322502136,0.7639755010604858,0.3606800436973572
cifar10,1.0,6.0,0.1,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9819563031196594,0.998471200466156,0.9932214021682739,0.9938597679138184,0.003921873867511749
cifar10,1.0,6.0,0.11,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9837802052497864,0.9984779953956604,0.993506908416748,0.9941439032554626,0.0037086396478116512
cifar10,1.0,6.0,0.12,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9831482172012329,0.9984058737754822,0.9930011630058289,0.9934345483779907,0.0039344546385109425
cifar10,1.0,6.0,0.13,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9812105298042297,0.9982374906539917,0.9924010634422302,0.9927242994308472,0.004353375174105167
cifar10,1.0,6.0,0.13999999999999999,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.981613278388977,0.9982750415802002,0.9924700260162354,0.9928398728370667,0.004314252641052008
cifar10,1.0,6.0,0.14999999999999997,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9826045632362366,0.9982391595840454,0.9924323558807373,0.993065357208252,0.00428919680416584
cifar10,1.0,6.0,0.15999999999999998,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9852741360664368,0.998497724533081,0.9932565689086914,0.9938341379165649,0.003793752286583185
cifar10,1.0,6.0,0.16999999999999998,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9856500029563904,0.9986262321472168,0.9936400055885315,0.9943526983261108,0.003660456510260701
cifar10,1.0,6.0,0.17999999999999997,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9866102337837219,0.9985045194625854,0.9937306642532349,0.9945771098136902,0.0035902869421988726
cifar10,1.0,6.0,0.18999999999999995,0.04887794330716133,0.9644887447357178,0.660132646560669,0.7089744210243225,0.2501412332057953,0.9871845841407776,0.9983996748924255,0.9938170909881592,0.9947576522827148,0.003542668651789427
cifar10,1.0,8.0,0.1,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5059507489204407,0.8427270650863647,0.5935832262039185,0.5324592590332031,0.11155250668525696
cifar10,1.0,8.0,0.11,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5064501762390137,0.8000056743621826,0.5694529414176941,0.5091087818145752,0.09418435394763947
cifar10,1.0,8.0,0.12,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.505469799041748,0.752549409866333,0.5472757816314697,0.5064675807952881,0.0737464651465416
cifar10,1.0,8.0,0.13,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5061390399932861,0.6903875470161438,0.5294913649559021,0.5064526796340942,0.05002571642398834
cifar10,1.0,8.0,0.13999999999999999,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5059741139411926,0.6349788904190063,0.5191956758499146,0.5064502954483032,0.032371047884225845
cifar10,1.0,8.0,0.14999999999999997,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5063834190368652,0.5876706838607788,0.513343095779419,0.5064502358436584,0.019768482074141502
cifar10,1.0,8.0,0.15999999999999998,0.5064486265182495,0.528968095779419,0.5071529150009155,0.5064491629600525,0.003918119240552187,0.5061811208724976,0.5556095242500305,0.5100769996643066,0.5064499378204346,0.011792325414717197
cifar10,2.0,3.0,0.1,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.4958421587944031,0.4958469569683075,0.4958435893058777,0.4958433508872986,1.0661361784514156e-06
cifar10,2.0,3.0,0.11,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.4958418607711792,0.4958457946777344,0.4958430528640747,0.49584293365478516,8.278530572169984e-07
cifar10,2.0,3.0,0.12,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.4958416223526001,0.49584537744522095,0.49584266543388367,0.49584251642227173,7.694866326346528e-07
cifar10,2.0,3.0,0.13,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.49584147334098816,0.49584507942199707,0.4958423376083374,0.49584221839904785,7.04995784417406e-07
cifar10,2.0,3.0,0.13999999999999999,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.4958413541316986,0.49584490060806274,0.4958421587944031,0.4958420395851135,7.006913733675901e-07
cifar10,2.0,3.0,0.14999999999999997,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.4958411455154419,0.4958447217941284,0.49584197998046875,0.4958418309688568,6.906571456966049e-07
cifar10,2.0,3.0,0.15999999999999998,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.49584096670150757,0.49584466218948364,0.4958418607711792,0.49584171175956726,6.92302876359463e-07
cifar10,2.0,3.0,0.16999999999999998,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.495840847492218,0.49584466218948364,0.49584177136421204,0.4958416223526001,7.024715955594729e-07
cifar10,2.0,3.0,0.17999999999999997,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.49584078788757324,0.4958445429801941,0.49584177136421204,0.4958416223526001,6.854331786598777e-07
cifar10,2.0,3.0,0.18999999999999995,0.4958406388759613,0.49584415555000305,0.49584150314331055,0.4958413243293762,6.42242639514734e-07,0.49584072828292847,0.49584439396858215,0.49584171175956726,0.49584153294563293,6.736701152476599e-07
cifar10,2.0,4.0,0.1,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013291239738464,0.5013293027877808,0.5013291835784912,0.5013291835784912,5.1619135632563484e-08
cifar10,2.0,4.0,0.11,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013291239738464,0.5013293027877808,0.5013291835784912,0.5013291835784912,5.372690026206328e-08
cifar10,2.0,4.0,0.12,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013290643692017,0.5013293027877808,0.5013291835784912,0.5013291835784912,6.495265836292674e-08
cifar10,2.0,4.0,0.13,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013290643692017,0.5013293027877808,0.5013291835784912,0.5013291835784912,6.143906006172983e-08
cifar10,2.0,4.0,0.13999999999999999,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013290047645569,0.5013293027877808,0.5013291835784912,0.5013291835784912,7.223606246498093e-08
cifar10,2.0,4.0,0.14999999999999997,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013290047645569,0.5013293027877808,0.5013291239738464,0.5013291239738464,6.828570064953965e-08
cifar10,2.0,4.0,0.15999999999999998,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013289451599121,0.501329243183136,0.5013291239738464,0.5013291239738464,7.300048565639372e-08
cifar10,2.0,4.0,0.16999999999999998,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013289451599121,0.501329243183136,0.5013291239738464,0.5013291239738464,7.955043201945955e-08
cifar10,2.0,4.0,0.17999999999999997,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013289451599121,0.501329243183136,0.5013291239738464,0.5013290643692017,8.29661530588055e-08
cifar10,2.0,4.0,0.18999999999999995,0.5013289451599121,0.5013293027877808,0.5013290643692017,0.5013290643692017,8.56006536764653e-08,0.5013289451599121,0.501329243183136,0.5013290643692017,0.5013290643692017,7.742870167248839e-08
cifar10,3.0,2.0,0.1,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072692036628723,0.5072799324989319,0.5072746872901917,0.5072745084762573,2.6279963094566483e-06
cifar10,3.0,2.0,0.11,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072687268257141,0.5072797536849976,0.5072743892669678,0.5072742700576782,2.734738700382877e-06
cifar10,3.0,2.0,0.12,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072683095932007,0.5072800517082214,0.5072742104530334,0.5072741508483887,2.8738772925862577e-06
cifar10,3.0,2.0,0.13,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072681903839111,0.5072801113128662,0.5072741508483887,0.5072739124298096,2.9304753752512624e-06
cifar10,3.0,2.0,0.13999999999999999,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072676539421082,0.5072797536849976,0.5072736740112305,0.5072735548019409,2.936984401458176e-06
cifar10,3.0,2.0,0.14999999999999997,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.50726717710495,0.5072797536849976,0.5072733163833618,0.5072729587554932,3.0601304388255812e-06
cifar10,3.0,2.0,0.15999999999999998,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072667002677917,0.5072795152664185,0.5072729587554932,0.507272481918335,3.117139840469463e-06
cifar10,3.0,2.0,0.16999999999999998,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072659850120544,0.5072792768478394,0.5072727203369141,0.5072722434997559,3.1855740871833405e-06
cifar10,3.0,2.0,0.17999999999999997,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.507265567779541,0.5072792172431946,0.507272481918335,0.5072720646858215,3.323877535876818e-06
cifar10,3.0,2.0,0.18999999999999995,0.5072563290596008,0.50727778673172,0.5072677135467529,0.5072671175003052,5.756941845902475e-06,0.5072650909423828,0.5072790384292603,0.5072722434997559,0.5072718262672424,3.397432010388002e-06
cifar10,3.0,4.0,0.1,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059100985527039,0.5064166784286499,0.5061115622520447,0.5061268210411072,0.0001232841023011133
cifar10,3.0,4.0,0.11,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059106349945068,0.5064175724983215,0.5061123371124268,0.5061278343200684,0.00012332864571362734
cifar10,3.0,4.0,0.12,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059106945991516,0.5064162015914917,0.5061123371124268,0.5061270594596863,0.0001234250230481848
cifar10,3.0,4.0,0.13,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059109926223755,0.5064135789871216,0.5061113238334656,0.5061255693435669,0.0001229927147505805
cifar10,3.0,4.0,0.13999999999999999,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059099793434143,0.5064107179641724,0.5061095952987671,0.506123960018158,0.0001226996973855421
cifar10,3.0,4.0,0.14999999999999997,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059084892272949,0.5064015984535217,0.5061067342758179,0.5061208009719849,0.00012158163008280098
cifar10,3.0,4.0,0.15999999999999998,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5059049129486084,0.50639408826828,0.5061023831367493,0.5061143636703491,0.00012051925295963883
cifar10,3.0,4.0,0.16999999999999998,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.505903422832489,0.5063881278038025,0.506098747253418,0.5061087608337402,0.00011991640349151567
cifar10,3.0,4.0,0.17999999999999997,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5058988928794861,0.5063774585723877,0.5060940980911255,0.5061036348342896,0.00011865074338857085
cifar10,3.0,4.0,0.18999999999999995,0.505831778049469,0.5072501301765442,0.5059837102890015,0.5058859586715698,0.0002586724003776908,0.5058949589729309,0.5063676834106445,0.5060884356498718,0.5060957074165344,0.0001174698700197041
cifar10,3.0,6.0,0.1,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010237097740173,0.5010243058204651,0.5010239481925964,0.5010240077972412,1.365714012990793e-07
cifar10,3.0,6.0,0.11,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010243058204651,0.5010238885879517,0.5010239481925964,1.4523855895731685e-07
cifar10,3.0,6.0,0.12,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010239481925964,1.3493576034306898e-07
cifar10,3.0,6.0,0.13,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.4562026251496718e-07
cifar10,3.0,6.0,0.13999999999999999,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.4447212492996186e-07
cifar10,3.0,6.0,0.14999999999999997,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.381876870709675e-07
cifar10,3.0,6.0,0.15999999999999998,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.3575603929893987e-07
cifar10,3.0,6.0,0.16999999999999998,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.3493576034306898e-07
cifar10,3.0,6.0,0.17999999999999997,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.3493576034306898e-07
cifar10,3.0,6.0,0.18999999999999995,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010238289833069,1.4600097131278744e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.3493576034306898e-07
cifar10,4.0,3.0,0.1,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.49875307083129883,0.49899598956108093,0.49883386492729187,0.49881982803344727,5.9492464060895145e-05
cifar10,4.0,3.0,0.11,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.4987417757511139,0.49897003173828125,0.49881836771965027,0.49880489706993103,5.559468627325259e-05
cifar10,4.0,3.0,0.12,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.49873921275138855,0.49896740913391113,0.4988117218017578,0.49879583716392517,5.536026583286002e-05
cifar10,4.0,3.0,0.13,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.4987349510192871,0.4989584684371948,0.49880629777908325,0.49879300594329834,5.408971264841966e-05
cifar10,4.0,3.0,0.13999999999999999,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.49873101711273193,0.498941034078598,0.49879783391952515,0.4987838566303253,5.115551903145388e-05
cifar10,4.0,3.0,0.14999999999999997,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.4987219274044037,0.4989129900932312,0.4987805187702179,0.49876731634140015,4.6629389544250444e-05
cifar10,4.0,3.0,0.15999999999999998,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.49871981143951416,0.4989033341407776,0.4987744987010956,0.4987614154815674,4.455561065697111e-05
cifar10,4.0,3.0,0.16999999999999998,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.4987148642539978,0.49888184666633606,0.498765766620636,0.4987550973892212,4.184478530078195e-05
cifar10,4.0,3.0,0.17999999999999997,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.49871325492858887,0.4988749921321869,0.4987642168998718,0.49875426292419434,4.110498048248701e-05
cifar10,4.0,3.0,0.18999999999999995,0.4987003803253174,0.4987219572067261,0.49870896339416504,0.4987066388130188,6.190179192344658e-06,0.4987090528011322,0.4988514482975006,0.49875104427337646,0.4987407922744751,3.667671262519434e-05
cifar10,4.0,6.0,0.1,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949833869934,0.500298023223877,0.5002967119216919,0.5002967119216919,7.593015425300109e-07
cifar10,4.0,6.0,0.11,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949833869934,0.500298023223877,0.5002967119216919,0.5002967119216919,7.587896106997505e-07
cifar10,4.0,6.0,0.12,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949833869934,0.500298023223877,0.5002967119216919,0.5002967119216919,7.595938882332121e-07
cifar10,4.0,6.0,0.13,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949833869934,0.500298023223877,0.5002967119216919,0.5002967119216919,7.597400326631032e-07
cifar10,4.0,6.0,0.13999999999999999,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949833869934,0.500298023223877,0.5002967119216919,0.5002967119216919,7.596669888698671e-07
cifar10,4.0,6.0,0.14999999999999997,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949237823486,0.500298023223877,0.5002967119216919,0.5002967119216919,7.649827011846355e-07
cifar10,4.0,6.0,0.15999999999999998,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002967119216919,7.638934675924247e-07
cifar10,4.0,6.0,0.16999999999999998,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949237823486,0.500298023223877,0.5002967119216919,0.5002967119216919,7.667946988476615e-07
cifar10,4.0,6.0,0.17999999999999997,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002967119216919,7.659979814889084e-07
cifar10,4.0,6.0,0.18999999999999995,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002966523170471,7.651278224329872e-07,0.5002949237823486,0.5002979636192322,0.5002967119216919,0.5002967119216919,7.659979814889084e-07
cifar10,5.0,4.0,0.1,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.27450835704803467,0.5237743258476257,0.3723418712615967,0.36484143137931824,0.05440811812877655
cifar10,5.0,4.0,0.11,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.284007728099823,0.5338272452354431,0.37898945808410645,0.36913952231407166,0.05359579995274544
cifar10,5.0,4.0,0.12,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.30191588401794434,0.543487012386322,0.386752188205719,0.3712691068649292,0.05409249663352966
cifar10,5.0,4.0,0.13,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.3145532011985779,0.5615147948265076,0.39255720376968384,0.37499308586120605,0.054723016917705536
cifar10,5.0,4.0,0.13999999999999999,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.3312170207500458,0.5657967329025269,0.401714950799942,0.38109248876571655,0.05696505680680275
cifar10,5.0,4.0,0.14999999999999997,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.354556679725647,0.5923342108726501,0.41800007224082947,0.3918607831001282,0.06299957633018494
cifar10,5.0,4.0,0.15999999999999998,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.35742929577827454,0.6331382393836975,0.43270206451416016,0.40516307950019836,0.06855345517396927
cifar10,5.0,4.0,0.16999999999999998,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.3698376417160034,0.6858804821968079,0.45035430788993835,0.42240381240844727,0.07481083273887634
cifar10,5.0,4.0,0.17999999999999997,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.3754831850528717,0.7145344018936157,0.46390098333358765,0.43346160650253296,0.07899334281682968
