dataset,left_side,right_side,threshold_value,clean_min,clean_max,clean_mean,clean_median,clean_stddev,modified_clean_min,modified_clean_max,modified_clean_mean,modified_clean_median,modified_clean_stddev
mnist,0.0,3.0,0.11,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0023738385643810034,0.6604190468788147,0.09327837824821472,0.0277402400970459,0.14346811175346375
mnist,0.0,3.0,0.12,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0025328127667307854,0.6723789572715759,0.09748384356498718,0.029705319553613663,0.1479453593492508
mnist,0.0,3.0,0.13,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0021585882641375065,0.6506239771842957,0.08725827932357788,0.02490638755261898,0.13724158704280853
mnist,0.0,3.0,0.13999999999999999,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0020686560310423374,0.6688603162765503,0.09057456254959106,0.028150077909231186,0.14087951183319092
mnist,0.0,3.0,0.14999999999999997,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0023563134018331766,0.7285333871841431,0.10492604225873947,0.029442496597766876,0.16129107773303986
mnist,0.0,3.0,0.15999999999999998,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.002508386969566345,0.7063160538673401,0.09550215303897858,0.02783612348139286,0.14828887581825256
mnist,0.0,3.0,0.16999999999999998,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.002875888254493475,0.7431190013885498,0.11061226576566696,0.030893832445144653,0.1678922027349472
mnist,0.0,3.0,0.17999999999999997,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0027270526625216007,0.7604014873504639,0.11617004871368408,0.02948678657412529,0.1767023801803589
mnist,0.0,3.0,0.18999999999999995,0.9819599390029907,0.9984716773033142,0.9933291673660278,0.9945914149284363,0.004641044419258833,0.0027748181018978357,0.7597588896751404,0.11275593936443329,0.02831622213125229,0.1726311296224594
mnist,0.0,4.0,0.1,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.251188662849017e-07,0.09598003327846527,0.007259712554514408,0.0004238788678776473,0.018975965678691864
mnist,0.0,4.0,0.11,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.364521366071131e-07,0.11341933906078339,0.00819151010364294,0.0004677143879234791,0.022000866010785103
mnist,0.0,4.0,0.12,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.053318995531299e-07,0.11354503035545349,0.00769664766266942,0.0004944082465954125,0.021138714626431465
mnist,0.0,4.0,0.13,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.53634822103777e-07,0.09751666337251663,0.0070810941979289055,0.00047566345892846584,0.018575990572571754
